      Time(s)  AccL(cm/s2)  AccV(cm/s2)  AccT(cm/s2)
 0.231041E+02 -.128830E+01 0.510030E+00 0.145180E+01
 0.231091E+02 -.116730E+01 0.646170E+00 0.882920E+00
 0.231141E+02 -.459370E+00 0.168230E+01 0.891020E+00
 0.231191E+02 0.557330E-02 0.169040E+01 0.656120E+00
 0.231241E+02 0.165040E-01 0.201860E+01 0.325210E+00
 0.231291E+02 0.274260E-01 0.224670E+01 0.332290E+00
 0.231341E+02 0.383400E-01 0.225480E+01 -.217630E+00
 0.231391E+02 0.492450E-01 0.226290E+01 -.813560E+00
 0.231441E+02 0.601410E-01 0.227100E+01 -.997490E+00
 0.231491E+02 0.710290E-01 0.199910E+01 -.137740E+01
 0.231541E+02 0.819080E-01 0.173710E+01 -.136740E+01
 0.231591E+02 0.927780E-01 0.127520E+01 -.136730E+01
 0.231641E+02 0.756400E-01 0.121330E+01 -.138730E+01
 0.231691E+02 -.614510E+00 0.109130E+01 -.206720E+01
 0.231741E+02 -.106570E+01 0.458380E+00 -.250720E+01
 0.231791E+02 -.140480E+01 -.176480E+00 -.283720E+01
 0.231841E+02 -.209400E+01 -.391540E+00 -.306710E+01
 0.231891E+02 -.221320E+01 -.902520E+00 -.305710E+01
 0.231941E+02 -.347240E+01 -.106650E+01 -.313710E+01
 0.231991E+02 -.416160E+01 -.200050E+01 -.362710E+01
 0.232041E+02 -.485080E+01 -.199250E+01 -.361710E+01
 0.232091E+02 -.554000E+01 -.198450E+01 -.361710E+01
 0.232141E+02 -.571920E+01 -.244650E+01 -.360710E+01
 0.232191E+02 -.629850E+01 -.251850E+01 -.361710E+01
 0.232241E+02 -.615770E+01 -.251060E+01 -.416710E+01
 0.232291E+02 -.568700E+01 -.228260E+01 -.439720E+01
 0.232341E+02 -.567620E+01 -.195460E+01 -.473720E+01
 0.232391E+02 -.566550E+01 -.194670E+01 -.472720E+01
 0.232441E+02 -.565480E+01 -.141870E+01 -.417730E+01
 0.232491E+02 -.564410E+01 -.841810E+00 -.406730E+01
 0.232541E+02 -.563340E+01 -.667880E+00 -.336740E+01
 0.232591E+02 -.562270E+01 -.189660E-01 -.295740E+01
 0.232641E+02 -.561200E+01 -.972560E-01 -.256750E+01
 0.232691E+02 -.560140E+01 -.269850E+00 -.236760E+01
 0.232741E+02 -.559070E+01 -.806260E+00 -.119760E+01
 0.232791E+02 -.545000E+01 -.103040E+01 -.106770E+01
 0.232841E+02 -.497940E+01 -.187550E+01 -.378800E+00
 0.232891E+02 -.462880E+01 -.218760E+01 0.313110E+00
 0.232941E+02 -.435820E+01 -.240980E+01 0.100500E+01
 0.232991E+02 -.434750E+01 -.240190E+01 0.170190E+01
 0.233041E+02 -.367690E+01 -.239410E+01 0.232180E+01
 0.233091E+02 -.314630E+01 -.238620E+01 0.250170E+01
 0.233141E+02 -.341580E+01 -.211840E+01 0.319160E+01
 0.233191E+02 -.410520E+01 -.183060E+01 0.388140E+01
 0.233241E+02 -.429460E+01 -.907740E+00 0.409130E+01
 0.233291E+02 -.430410E+01 0.371070E+00 0.527120E+01
 0.233341E+02 -.499350E+01 0.912870E+00 0.596100E+01
 0.233391E+02 -.545300E+01 0.113070E+01 0.643090E+01
 0.233441E+02 -.544250E+01 0.146840E+01 0.709070E+01
 0.233491E+02 -.587200E+01 0.106620E+01 0.760060E+01
 0.233541E+02 -.601150E+01 0.432000E+00 0.761040E+01
 0.233591E+02 -.541100E+01 0.399760E+00 0.762020E+01
 0.233641E+02 -.540050E+01 0.565510E+00 0.762010E+01
 0.233691E+02 -.567000E+01 0.146730E+01 0.762990E+01
 0.233741E+02 -.558950E+01 0.205500E+01 0.763970E+01
 0.233791E+02 -.536910E+01 0.206270E+01 0.764950E+01
 0.233841E+02 -.476860E+01 0.315040E+01 0.764930E+01
 0.233891E+02 -.475820E+01 0.315820E+01 0.776910E+01
 0.233941E+02 -.474780E+01 0.316590E+01 0.824890E+01
 0.233991E+02 -.439740E+01 0.317360E+01 0.824870E+01
 0.234041E+02 -.412700E+01 0.278130E+01 0.825850E+01
 0.234091E+02 -.302660E+01 0.213890E+01 0.772820E+01
 0.234141E+02 -.286620E+01 0.856620E+00 0.769800E+01
 0.234191E+02 -.198580E+01 -.757720E+00 0.736780E+01
 0.234241E+02 -.845450E+00 -.164810E+01 0.627750E+01
 0.234291E+02 0.247700E+00 -.222040E+01 0.559730E+01
 0.234341E+02 0.165520E+01 -.221280E+01 0.444700E+01
 0.234391E+02 0.188560E+01 -.274510E+01 0.423680E+01
 0.234441E+02 0.307590E+01 -.219750E+01 0.287650E+01
 0.234491E+02 0.352620E+01 -.218990E+01 0.151620E+01
 0.234541E+02 0.427650E+01 -.218230E+01 0.788950E+00
 0.234591E+02 0.472680E+01 -.218470E+01 -.533280E-01
 0.234641E+02 0.543710E+01 -.266710E+01 -.884620E+00
 0.234691E+02 0.549740E+01 -.270950E+01 -.934910E+00
 0.234741E+02 0.550760E+01 -.270190E+01 -.925210E+00
 0.234791E+02 0.524790E+01 -.244430E+01 -.118550E+01
 0.234841E+02 0.455810E+01 -.214680E+01 -.148580E+01
 0.234891E+02 0.434830E+01 -.169920E+01 -.148610E+01
 0.234941E+02 0.376850E+01 -.159170E+01 -.205650E+01
 0.234991E+02 0.318870E+01 -.397120E+00 -.262680E+01
 0.235041E+02 0.297890E+01 0.448410E+00 -.283710E+01
 0.235091E+02 0.228910E+01 0.115090E+01 -.350750E+01
 0.235141E+02 0.202930E+01 0.154850E+01 -.418780E+01
 0.235191E+02 0.203950E+01 0.170600E+01 -.433820E+01
 0.235241E+02 0.194960E+01 0.171350E+01 -.491850E+01
 0.235291E+02 0.873770E+00 0.172100E+01 -.490890E+01
 0.235341E+02 0.883900E+00 0.172840E+01 -.489920E+01
 0.235391E+02 0.520020E+00 0.173590E+01 -.489960E+01
 0.235441E+02 0.310940E+00 0.174340E+01 -.489000E+01
 0.235491E+02 0.321040E+00 0.175080E+01 -.431040E+01
 0.235541E+02 -.261670E+00 0.174830E+01 -.429080E+01
 0.235590E+02 -.251590E+00 0.137570E+01 -.429110E+01
 0.235640E+02 -.241520E+00 0.683180E+00 -.397150E+01
 0.235690E+02 -.231470E+00 0.680610E+00 -.328200E+01
 0.235740E+02 0.310680E+00 0.204030E+00 -.259240E+01
 0.235790E+02 0.381720E+00 0.155450E+00 -.247280E+01
 0.235840E+02 0.391750E+00 0.161850E+00 -.193320E+01
 0.235890E+02 0.140660E+00 0.168250E+00 -.192360E+01
 0.235940E+02 -.181330E+00 0.512640E+00 -.156410E+01
 0.235990E+02 0.305060E+00 0.725020E+00 -.133450E+01
 0.236040E+02 0.431850E+00 0.126240E+01 -.132490E+01
 0.236090E+02 0.103560E+01 0.182980E+01 -.122540E+01
 0.236140E+02 0.125060E+01 0.182710E+01 -.734850E+00
 0.236190E+02 0.196050E+01 0.183450E+01 -.728310E+00
 0.236240E+02 0.225050E+01 0.184180E+01 -.310780E+00
 0.236290E+02 0.226040E+01 0.184920E+01 -.135250E+00
 0.236340E+02 0.286030E+01 0.185650E+01 0.493270E+00
 0.236390E+02 0.302020E+01 0.186380E+01 0.103780E+01
 0.236440E+02 0.348010E+01 0.187110E+01 0.129130E+01
 0.236490E+02 0.349000E+01 0.120840E+01 0.199080E+01
 0.236540E+02 0.396990E+01 0.795720E+00 0.222030E+01
 0.236590E+02 0.409980E+01 0.803010E+00 0.278980E+01
 0.236640E+02 0.410960E+01 0.266290E+00 0.280930E+01
 0.236690E+02 0.431950E+01 0.272560E+00 0.281880E+01
 0.236740E+02 0.471930E+01 0.561830E+00 0.282830E+01
 0.236790E+02 0.472910E+01 0.832090E+00 0.323770E+01
 0.236840E+02 0.473890E+01 0.839340E+00 0.341720E+01
 0.236890E+02 0.474870E+01 0.138660E+01 0.284670E+01
 0.236940E+02 0.475850E+01 0.139380E+01 0.284610E+01
 0.236990E+02 0.451830E+01 0.140100E+01 0.285560E+01
 0.237040E+02 0.418810E+01 0.107830E+01 0.286500E+01
 0.237090E+02 0.372780E+01 0.114760E-01 0.287440E+01
 0.237140E+02 0.361760E+01 -.739320E+00 0.287390E+01
 0.237190E+02 0.294730E+01 -.913120E+00 0.288330E+01
 0.237240E+02 0.244700E+01 -.183290E+01 0.289270E+01
 0.237290E+02 0.245670E+01 -.238580E+01 0.289220E+01
 0.237340E+02 0.205640E+01 -.327860E+01 0.290160E+01
 0.237390E+02 0.136610E+01 -.392140E+01 0.291100E+01
 0.237440E+02 0.130180E+01 -.398420E+01 0.292040E+01
 0.237490E+02 0.159550E+01 -.384710E+01 0.291980E+01
 0.237540E+02 0.250510E+01 -.320000E+01 0.292920E+01
 0.237590E+02 0.251480E+01 -.287280E+01 0.258860E+01
 0.237640E+02 0.252440E+01 -.244570E+01 0.235790E+01
 0.237690E+02 0.253410E+01 -.179860E+01 0.180730E+01
 0.237740E+02 0.254370E+01 -.114650E+01 0.121670E+01
 0.237790E+02 0.255330E+01 -.323340E+00 0.103510E+01
 0.237840E+02 0.256290E+01 0.692760E+00 0.356410E+00
 0.237890E+02 0.217250E+01 0.133980E+01 -.322230E+00
 0.237940E+02 0.148200E+01 0.198690E+01 -.498880E+00
 0.237990E+02 0.135160E+01 0.261400E+01 -.492530E+00
 0.238040E+02 0.231160E+00 0.262110E+01 -.486200E+00
 0.238090E+02 0.240700E+00 0.306810E+01 -.479860E+00
 0.238140E+02 -.100770E+00 0.403520E+01 -.815530E+00
 0.238190E+02 -.790250E+00 0.469220E+01 -.104920E+01
 0.238240E+02 -.920740E+00 0.533930E+01 -.103990E+01
 0.238290E+02 -.911240E+00 0.529630E+01 -.103060E+01
 0.238340E+02 -.901750E+00 0.466330E+01 -.103130E+01
 0.238390E+02 -.892270E+00 0.429040E+01 -.131200E+01
 0.238440E+02 -.882800E+00 0.392740E+01 -.198270E+01
 0.238490E+02 -.873350E+00 0.282440E+01 -.216340E+01
 0.238540E+02 -.863900E+00 0.207140E+01 -.218410E+01
 0.238590E+02 -.984470E+00 0.273370E+00 -.286480E+01
 0.238640E+02 -.119500E+01 -.100460E+01 -.330550E+01
 0.238690E+02 -.835630E+00 -.164770E+01 -.363620E+01
 0.238740E+02 -.826220E+00 -.206070E+01 -.387700E+01
 0.238790E+02 -.816830E+00 -.218370E+01 -.441770E+01
 0.238840E+02 -.807450E+00 -.217680E+01 -.451850E+01
 0.238890E+02 -.430070E+00 -.199980E+01 -.519920E+01
 0.238940E+02 0.401590E+00 -.162290E+01 -.559000E+01
 0.238990E+02 0.410940E+00 -.124800E+01 -.558070E+01
 0.239040E+02 0.420380E+00 -.600240E+00 -.558150E+01
 0.239090E+02 0.104130E+01 0.308820E-01 -.557220E+01
 0.239140E+02 0.162860E+01 0.367940E-01 -.556300E+01
 0.239190E+02 0.163790E+01 -.171300E+00 -.556380E+01
 0.239240E+02 0.164720E+01 -.806400E+00 -.555460E+01
 0.239290E+02 0.165650E+01 -.144250E+01 -.554540E+01
 0.239340E+02 0.166580E+01 -.156760E+01 -.553610E+01
 0.239390E+02 0.167510E+01 -.271070E+01 -.539690E+01
 0.239440E+02 0.168430E+01 -.335390E+01 -.436770E+01
 0.239490E+02 0.169360E+01 -.372700E+01 -.435850E+01
 0.239540E+02 0.170280E+01 -.300010E+01 -.435940E+01
 0.239590E+02 0.171200E+01 -.262330E+01 -.386020E+01
 0.239640E+02 0.173130E+01 -.206650E+01 -.318100E+01
 0.239690E+02 0.244050E+01 -.152660E+01 -.294180E+01
 0.239740E+02 0.291970E+01 -.152080E+01 -.201260E+01
 0.239790E+02 0.292880E+01 -.151500E+01 -.167350E+01
 0.239840E+02 0.293800E+01 -.150910E+01 -.984310E+00
 0.239890E+02 0.294720E+01 -.251230E+01 -.830160E+00
 0.239940E+02 0.295630E+01 -.318550E+01 -.244000E+00
 0.239990E+02 0.296550E+01 -.366870E+01 -.688560E-01
 0.240040E+02 0.297460E+01 -.366190E+01 0.348290E+00
 0.240090E+02 0.298370E+01 -.329510E+01 0.733430E+00
 0.240140E+02 0.299290E+01 -.264840E+01 0.142060E+01
 0.240190E+02 0.300200E+01 -.200160E+01 0.152970E+01
 0.240240E+02 0.290110E+01 -.146080E+01 0.152880E+01
 0.240290E+02 0.221010E+01 -.125010E+01 0.153790E+01
 0.240340E+02 0.184920E+01 -.905320E+00 0.154710E+01
 0.240390E+02 0.185830E+01 -.899570E+00 0.155620E+01
 0.240440E+02 0.186730E+01 -.893830E+00 0.155530E+01
 0.240490E+02 0.128140E+01 0.199910E+00 0.404380E+00
 0.240540E+02 0.112240E+01 0.359640E+00 0.246480E+00
 0.240590E+02 0.706430E+00 0.126240E+01 -.163430E+00
 0.240640E+02 0.715450E+00 0.184910E+01 -.159340E+00
 0.240690E+02 0.724450E+00 0.275580E+01 -.156250E+00
 0.240740E+02 0.728450E+00 0.295250E+01 -.152170E+00
 0.240790E+02 0.364350E-01 0.349920E+01 -.259090E+00
 0.240840E+02 -.435590E+00 0.370590E+01 -.725020E+00
 0.240890E+02 -.426620E+00 0.405260E+01 -.104290E+01
 0.240940E+02 -.852670E+00 0.365920E+01 -.172390E+01
 0.240990E+02 -.154370E+01 0.351590E+01 -.187480E+01
 0.241040E+02 -.158480E+01 0.352260E+01 -.192580E+01
 0.241090E+02 -.173590E+01 0.352930E+01 -.260670E+01
 0.241140E+02 -.215690E+01 0.353590E+01 -.302770E+01
 0.241190E+02 -.214800E+01 0.354260E+01 -.301860E+01
 0.241240E+02 -.262910E+01 0.310920E+01 -.301960E+01
 0.241290E+02 -.273020E+01 0.246580E+01 -.243050E+01
 0.241340E+02 -.293140E+01 0.163250E+01 -.232150E+01
 0.241390E+02 -.389250E+01 0.108100E+00 -.185250E+01
 0.241440E+02 -.388360E+01 -.822280E+00 -.184350E+01
 0.241490E+02 -.387480E+01 -.131370E+01 -.184440E+01
 0.241539E+02 -.386590E+01 -.130800E+01 -.131540E+01
 0.241589E+02 -.385710E+01 -.130240E+01 -.120640E+01
 0.241639E+02 -.400830E+01 -.100580E+01 -.670390E+00
 0.241689E+02 -.416950E+01 0.407520E-01 -.667390E+00
 0.241739E+02 -.383070E+01 0.103530E+01 -.663380E+00
 0.241789E+02 -.382190E+01 0.144190E+01 -.189390E+00
 0.241839E+02 -.381310E+01 0.368500E+00 -.763910E-01
 0.241889E+02 -.380430E+01 -.179920E+00 -.734000E-01
 0.241939E+02 -.358550E+01 -.559360E+00 -.704120E-01
 0.241989E+02 -.319680E+01 -.154680E+01 -.664290E-01
 0.242039E+02 -.318800E+01 -.218520E+01 0.352550E+00
 0.242089E+02 -.264930E+01 -.281870E+01 -.372420E-03
 0.242139E+02 -.258050E+01 -.282210E+01 -.565000E-01
 0.242189E+02 -.257180E+01 -.203560E+01 -.535300E-01
 0.242239E+02 -.256310E+01 -.122710E+01 -.305560E+00
 0.242289E+02 -.181440E+01 -.545530E+00 -.626600E+00
 0.242339E+02 -.135570E+01 -.128000E+00 -.109160E+01
 0.242389E+02 -.766990E+00 -.657780E+00 -.177270E+01
 0.242439E+02 -.155300E+00 -.193300E+01 -.177370E+01
 0.242489E+02 0.553700E-01 -.321650E+01 -.157480E+01
 0.242539E+02 0.761030E+00 -.506990E+01 -.883840E+00
 0.242589E+02 0.104570E+01 -.686340E+01 -.605900E+00
 0.242639E+02 0.210630E+01 -.814690E+01 -.602960E+00
 0.242689E+02 0.228500E+01 -.877050E+01 -.196240E-01
 0.242739E+02 0.284360E+01 -.798400E+01 -.162910E-01
 0.242789E+02 0.310220E+01 -.646750E+01 -.129620E-01
 0.242839E+02 0.344080E+01 -.454100E+01 -.366240E+00
 0.242889E+02 0.344950E+01 -.304450E+01 -.586310E+00
 0.242939E+02 0.345800E+01 -.175410E+01 -.115440E+01
 0.242989E+02 0.336660E+01 -.118260E+01 -.125550E+01
 0.243039E+02 0.286520E+01 -.118010E+01 -.173660E+01
 0.243089E+02 0.287380E+01 -.146070E+01 -.173770E+01
 0.243139E+02 0.246240E+01 -.210220E+01 -.172870E+01
 0.243189E+02 0.229090E+01 -.226580E+01 -.121980E+01
 0.243239E+02 0.225950E+01 -.218930E+01 -.114090E+01
 0.243289E+02 0.170800E+01 -.771400E+00 -.114200E+01
 0.243339E+02 0.171650E+01 0.115350E+01 -.113310E+01
 0.243389E+02 0.135510E+01 0.243000E+01 -.113420E+01
 0.243439E+02 0.112860E+01 0.306640E+01 -.112540E+01
 0.243489E+02 0.113410E+01 0.371280E+01 -.112650E+01
 0.243539E+02 0.545600E+00 0.318920E+01 -.103760E+01
 0.243589E+02 0.157990E+00 0.283560E+01 -.539700E+00
 0.243639E+02 -.631420E+00 0.992050E+00 -.536820E+00
 0.243689E+02 -.145390E+01 -.645420E-01 -.533940E+00
 0.243739E+02 -.284550E+01 -.101310E+01 -.530060E+00
 0.243789E+02 -.305700E+01 -.114770E+01 0.530080E-01
 0.243839E+02 -.416850E+01 -.114530E+01 0.562780E-01
 0.243889E+02 -.442010E+01 -.114300E+01 0.595460E-01
 0.243939E+02 -.475170E+01 -.490570E+00 0.627110E-01
 0.243989E+02 -.475320E+01 0.376810E+00 0.660740E-01
 0.244039E+02 -.588480E+01 0.101320E+01 0.693340E-01
 0.244089E+02 -.592640E+01 0.157960E+01 -.980810E-02
 0.244139E+02 -.592800E+01 0.175590E+01 -.504150E+00
 0.244189E+02 -.591950E+01 0.240230E+01 -.501300E+00
 0.244239E+02 -.591110E+01 0.267870E+01 -.497450E+00
 0.244289E+02 -.591280E+01 0.267500E+01 -.494600E+00
 0.244339E+02 -.590440E+01 0.268140E+01 0.887480E-01
 0.244389E+02 -.589600E+01 0.268780E+01 0.919930E-01
 0.244439E+02 -.589760E+01 0.268410E+01 0.953360E-01
 0.244489E+02 -.588920E+01 0.269050E+01 0.984760E-01
 0.244539E+02 -.589090E+01 0.310680E+01 0.549620E+00
 0.244589E+02 -.531250E+01 0.323310E+01 0.123850E+01
 0.244639E+02 -.528420E+01 0.315950E+01 0.184730E+01
 0.244689E+02 -.527590E+01 0.269580E+01 0.185610E+01
 0.244739E+02 -.556750E+01 0.270220E+01 0.185490E+01
 0.244789E+02 -.585920E+01 0.269850E+01 0.225380E+01
 0.244839E+02 -.637090E+01 0.176480E+01 0.294260E+01
 0.244889E+02 -.642260E+01 0.159110E+01 0.305140E+01
 0.244939E+02 -.571430E+01 0.107750E+01 0.361030E+01
 0.244989E+02 -.525590E+01 0.863790E+00 0.360910E+01
 0.245039E+02 -.489770E+01 0.540100E+00 0.361790E+01
 0.245089E+02 -.464940E+01 0.956420E+00 0.361670E+01
 0.245139E+02 -.408110E+01 0.108270E+01 0.362550E+01
 0.245189E+02 -.404280E+01 0.101900E+01 0.369430E+01
 0.245239E+02 -.386450E+01 0.545350E+00 0.403320E+01
 0.245289E+02 -.344630E+01 0.281650E+00 0.363200E+01
 0.245339E+02 -.303800E+01 -.359050E+00 0.363080E+01
 0.245389E+02 -.283980E+01 -.998950E+00 0.363960E+01
 0.245439E+02 -.222150E+01 -.111240E+01 0.303840E+01
 0.245489E+02 -.139330E+01 -.216320E+01 0.235720E+01
 0.245539E+02 -.455020E+00 -.215690E+01 0.190600E+01
 0.245589E+02 -.109790E+00 -.247060E+01 0.190480E+01
 0.245639E+02 0.595440E+00 -.270430E+01 0.147360E+01
 0.245689E+02 0.129970E+01 -.269800E+01 0.133240E+01
 0.245739E+02 0.133790E+01 -.263170E+01 0.622230E+00
 0.245789E+02 0.134610E+01 -.215540E+01 -.570970E+00
 0.245839E+02 0.135430E+01 -.188810E+01 -.125120E+01
 0.245889E+02 0.135250E+01 -.160290E+01 -.155240E+01
 0.245939E+02 0.136070E+01 -.160160E+01 -.252360E+01
 0.245989E+02 0.136890E+01 -.214030E+01 -.328480E+01
 0.246039E+02 0.136710E+01 -.225400E+01 -.328600E+01
 0.246089E+02 0.137520E+01 -.309780E+01 -.327720E+01
 0.246139E+02 0.104240E+01 -.407150E+01 -.360840E+01
 0.246189E+02 0.789580E+00 -.512520E+01 -.384960E+01
 0.246239E+02 0.793750E+00 -.589900E+01 -.439080E+01
 0.246289E+02 0.732910E+00 -.648270E+01 -.449200E+01
 0.246339E+02 0.209670E+00 -.615640E+01 -.483320E+01
 0.246389E+02 -.657810E-01 -.513020E+01 -.442450E+01
 0.246439E+02 -.374630E+00 -.448390E+01 -.441570E+01
 0.246489E+02 -.865490E+00 -.338760E+01 -.392690E+01
 0.246539E+02 -.961350E+00 -.319140E+01 -.381810E+01
 0.246589E+02 -.107320E+01 -.201110E+01 -.312930E+01
 0.246639E+02 -.176510E+01 -.157290E+01 -.244050E+01
 0.246689E+02 -.213700E+01 -.157060E+01 -.175170E+01
 0.246739E+02 -.212880E+01 -.116630E+01 -.149290E+01
 0.246789E+02 -.212070E+01 -.102320E+01 -.959160E+00
 0.246839E+02 -.212260E+01 -.102120E+01 -.792370E+00
 0.246889E+02 -.211450E+01 -.865580E+00 0.252410E+00
 0.246939E+02 -.210640E+01 -.473330E+00 0.255200E+00
 0.246989E+02 -.171830E+01 -.121080E+00 0.632980E+00
 0.247039E+02 -.151020E+01 0.521170E+00 0.131980E+01
 0.247089E+02 -.209210E+01 0.170740E+01 0.142850E+01
 0.247139E+02 -.138400E+01 0.235370E+01 0.200730E+01
 0.247189E+02 -.905910E+00 0.279990E+01 0.201610E+01
 0.247239E+02 -.897830E+00 0.279620E+01 0.233490E+01
 0.247289E+02 -.892740E+00 0.200240E+01 0.302370E+01
 0.247339E+02 -.346660E+00 0.121870E+01 0.318250E+01
 0.247389E+02 0.302410E+00 0.634920E+00 0.376130E+01
 0.247439E+02 0.469480E+00 0.331160E+00 0.377000E+01
 0.247488E+02 0.904550E+00 -.451590E+00 0.376880E+01
 0.247538E+02 0.129060E+01 -.449340E+00 0.377760E+01
 0.247588E+02 0.150870E+01 -.447090E+00 0.330640E+01
 0.247638E+02 0.150670E+01 -.445840E+00 0.319520E+01
 0.247688E+02 0.151480E+01 -.443600E+00 0.204400E+01
 0.247738E+02 0.152290E+01 -.441350E+00 0.204270E+01
 0.247788E+02 0.152090E+01 -.144100E+00 0.142150E+01
 0.247838E+02 0.152900E+01 0.501150E+00 0.472320E+00
 0.247888E+02 0.153700E+01 0.647400E+00 0.316110E+00
 0.247938E+02 0.153500E+01 0.653650E+00 0.268890E+00
 0.247988E+02 0.154310E+01 0.659900E+00 -.413320E+00
 0.248038E+02 0.154110E+01 0.656150E+00 -.109450E+01
 0.248088E+02 0.191920E+01 0.662400E+00 -.141570E+01
 0.248138E+02 0.214720E+01 0.658650E+00 -.140700E+01
 0.248188E+02 0.273520E+01 0.664900E+00 -.197820E+01
 0.248238E+02 0.275330E+01 0.481150E+00 -.313940E+01
 0.248288E+02 0.275130E+01 -.419600E+00 -.314060E+01
 0.248338E+02 0.275930E+01 -.417340E+00 -.313180E+01
 0.248388E+02 0.275730E+01 -.415090E+00 -.313300E+01
 0.248438E+02 0.276540E+01 -.900830E+00 -.365420E+01
 0.248488E+02 0.277340E+01 -.954580E+00 -.370540E+01
 0.248538E+02 0.277140E+01 -.952320E+00 -.385660E+01
 0.248588E+02 0.277940E+01 -.711060E+00 -.402780E+01
 0.248638E+02 0.315740E+01 -.404800E+00 -.369900E+01
 0.248688E+02 0.385550E+01 -.402540E+00 -.369020E+01
 0.248738E+02 0.398350E+01 0.133720E+00 -.369140E+01
 0.248788E+02 0.467150E+01 0.689990E+00 -.310260E+01
 0.248838E+02 0.516950E+01 0.316250E+00 -.310380E+01
 0.248888E+02 0.517750E+01 -.394480E+00 -.310500E+01
 0.248938E+02 0.518550E+01 -.393220E+00 -.309620E+01
 0.248988E+02 0.518350E+01 -.873950E+00 -.309740E+01
 0.249038E+02 0.519150E+01 -.932680E+00 -.250860E+01
 0.249088E+02 0.519950E+01 -.793400E+00 -.235980E+01
 0.249138E+02 0.494760E+01 -.385130E+00 -.167090E+01
 0.249188E+02 0.424560E+01 0.280150E+00 -.134210E+01
 0.249238E+02 0.402360E+01 0.706420E+00 -.133330E+01
 0.249288E+02 0.345160E+01 0.124270E+01 -.133450E+01
 0.249338E+02 0.274960E+01 0.179900E+01 -.133570E+01
 0.249388E+02 0.205760E+01 0.198530E+01 -.935860E+00
 0.249438E+02 0.166560E+01 0.263160E+01 0.136970E+00
 0.249488E+02 0.125360E+01 0.288780E+01 0.418790E+00
 0.249538E+02 0.557590E+00 0.289410E+01 0.929610E+00
 0.249588E+02 0.454590E+00 0.289040E+01 0.158840E+01
 0.249638E+02 -.241410E+00 0.289670E+01 0.172730E+01
 0.249688E+02 -.685400E+00 0.267300E+01 0.217610E+01
 0.249738E+02 -.139640E+01 0.202930E+01 0.217490E+01
 0.249788E+02 -.186840E+01 0.138560E+01 0.217380E+01
 0.249838E+02 -.186040E+01 0.751910E+00 0.218260E+01
 0.249888E+02 -.304240E+01 0.728220E+00 0.218140E+01
 0.249938E+02 -.264440E+01 0.554530E+00 0.219030E+01
 0.249988E+02 -.184640E+01 -.891640E-01 0.218910E+01
 0.250038E+02 -.183840E+01 0.407150E+00 0.299800E+01
 0.250088E+02 -.800370E+00 0.743470E+00 0.335680E+01
 0.250138E+02 -.647370E+00 0.709780E+00 0.448570E+01
 0.250188E+02 -.642360E+00 0.761070E-01 0.394450E+01
 0.250238E+02 -.638350E+00 -.566570E+00 0.394340E+01
 0.250288E+02 -.989340E+00 -.881240E+00 0.360220E+01
 0.250338E+02 -.122030E+01 -.172590E+01 0.292110E+01
 0.250388E+02 -.122230E+01 -.196360E+01 0.280000E+01
 0.250438E+02 -.121430E+01 -.258220E+01 0.279880E+01
 0.250488E+02 -.140630E+01 -.304590E+01 0.280770E+01
 0.250538E+02 -.179830E+01 -.331960E+01 0.280660E+01
 0.250588E+02 -.179030E+01 -.321320E+01 0.241540E+01
 0.250638E+02 -.179220E+01 -.303690E+01 0.223430E+01
 0.250688E+02 -.178420E+01 -.247050E+01 0.163320E+01
 0.250738E+02 -.178620E+01 -.194910E+01 0.108210E+01
 0.250788E+02 -.177820E+01 -.194680E+01 0.845930E+00
 0.250838E+02 -.177020E+01 -.194440E+01 0.505820E+00
 0.250888E+02 -.177210E+01 -.278510E+01 0.617070E-01
 0.250938E+02 -.120410E+01 -.302870E+01 -.619400E+00
 0.250988E+02 -.574080E+00 -.411230E+01 -.643510E+00
 0.251038E+02 -.383050E+00 -.410590E+01 -.640610E+00
 0.251088E+02 0.321980E+00 -.410950E+01 -.637720E+00
 0.251138E+02 0.626020E+00 -.337320E+01 -.633810E+00
 0.251188E+02 0.630060E+00 -.301680E+01 -.630910E+00
 0.251238E+02 0.681100E+00 -.190640E+01 -.627000E+00
 0.251288E+02 0.182210E+01 -.126200E+01 -.624090E+00
 0.251338E+02 0.183020E+01 -.617570E+00 -.621180E+00
 0.251388E+02 0.183820E+01 -.291160E+00 -.617260E+00
 0.251438E+02 0.274630E+01 0.125250E+00 -.614340E+00
 0.251488E+02 0.302430E+01 0.771670E+00 -.170440E+01
 0.251538E+02 0.303240E+01 0.938090E+00 -.183550E+01
 0.251588E+02 0.304050E+01 0.189450E+01 -.234660E+01
 0.251638E+02 0.303850E+01 0.189090E+01 -.262760E+01
 0.251688E+02 0.304660E+01 0.189740E+01 -.330870E+01
 0.251738E+02 0.305460E+01 0.236380E+01 -.398980E+01
 0.251788E+02 0.305270E+01 0.246030E+01 -.407080E+01
 0.251838E+02 0.306080E+01 0.298670E+01 -.407190E+01
 0.251888E+02 0.306890E+01 0.320320E+01 -.406290E+01
 0.251938E+02 0.306690E+01 0.353960E+01 -.406400E+01
 0.251988E+02 0.307500E+01 0.354610E+01 -.405500E+01
 0.252038E+02 0.307310E+01 0.354250E+01 -.405600E+01
 0.252088E+02 0.367120E+01 0.347900E+01 -.398710E+01
 0.252138E+02 0.367930E+01 0.300550E+01 -.329810E+01
