      Time(s)  AccL(cm/s2)  AccV(cm/s2)  AccT(cm/s2)
 0.238140E+02 0.225640E+01 -.525170E+00 -.114880E+01
 0.238190E+02 0.225640E+01 0.822000E+00 -.114840E+01
 0.238240E+02 0.225640E+01 0.108620E+01 -.113810E+01
 0.238290E+02 0.225630E+01 0.108830E+01 0.492640E-01
 0.238340E+02 0.226630E+01 0.109150E+01 0.536050E-01
 0.238390E+02 0.226620E+01 0.109470E+01 0.579460E-01
 0.238440E+02 0.226620E+01 0.186580E+01 0.622870E-01
 0.238490E+02 0.226610E+01 0.223600E+01 0.666280E-01
 0.238540E+02 0.226610E+01 0.110020E+01 0.699690E-01
 0.238590E+02 0.226610E+01 0.109840E+01 0.713100E-01
 0.238640E+02 0.226600E+01 0.109650E+01 0.736500E-01
 0.238690E+02 0.226600E+01 0.109370E+01 0.749910E-01
 0.238740E+02 0.312590E+01 0.109190E+01 0.763310E-01
 0.238790E+02 0.445590E+01 0.216700E+01 0.776710E-01
 0.238840E+02 0.338580E+01 0.108720E+01 0.790110E-01
 0.238890E+02 0.372580E+01 0.385360E+00 0.813510E-01
 0.238940E+02 0.395570E+01 -.120250E+01 0.826900E-01
 0.238990E+02 0.262570E+01 -.120230E+01 0.840300E-01
 0.239040E+02 0.320560E+01 -.217210E+01 0.853690E-01
 0.239090E+02 0.450560E+01 -.234200E+01 0.867080E-01
 0.239140E+02 0.449550E+01 -.235180E+01 0.890470E-01
 0.239190E+02 0.449550E+01 -.235160E+01 0.903850E-01
 0.239240E+02 0.449540E+01 -.235150E+01 0.917240E-01
 0.239290E+02 0.363540E+01 -.235130E+01 0.930620E-01
 0.239340E+02 0.336530E+01 -.236110E+01 0.944000E-01
 0.239390E+02 0.322520E+01 -.350100E+01 0.236740E+00
 0.239440E+02 0.222520E+01 -.316080E+01 0.929080E+00
 0.239490E+02 0.276510E+01 -.236060E+01 0.994130E-01
 0.239540E+02 0.260510E+01 -.237050E+01 0.100750E+00
 0.239590E+02 0.222500E+01 -.237030E+01 0.102090E+00
 0.239640E+02 0.221500E+01 -.237010E+01 0.104420E+00
 0.239690E+02 0.267490E+01 -.237000E+01 0.105760E+00
 0.239740E+02 0.447480E+01 -.236980E+01 0.107100E+00
 0.239790E+02 0.446480E+01 -.237960E+01 -.567570E+00
 0.239840E+02 0.446470E+01 -.237950E+01 -.107720E+01
 0.239890E+02 0.551470E+01 -.237930E+01 -.107690E+01
 0.239940E+02 0.671460E+01 -.237910E+01 -.225660E+01
 0.239990E+02 0.671450E+01 -.238900E+01 -.225620E+01
 0.240040E+02 0.671450E+01 -.238880E+01 -.281590E+01
 0.240090E+02 0.671440E+01 -.164860E+01 -.344560E+01
 0.240140E+02 0.670430E+01 -.219850E+01 -.344520E+01
 0.240190E+02 0.670430E+01 -.240830E+01 -.462490E+01
 0.240240E+02 0.670420E+01 -.330820E+01 -.462460E+01
 0.240290E+02 0.670410E+01 -.239800E+01 -.417420E+01
 0.240340E+02 0.670410E+01 -.175780E+01 -.343390E+01
 0.240390E+02 0.669400E+01 -.210770E+01 -.343360E+01
 0.240440E+02 0.669390E+01 -.240750E+01 -.343320E+01
 0.240490E+02 0.544390E+01 -.138730E+01 -.343290E+01
 0.240540E+02 0.443380E+01 -.240720E+01 -.343260E+01
 0.240590E+02 0.443370E+01 -.240700E+01 -.287220E+01
 0.240640E+02 0.442360E+01 -.241680E+01 -.224190E+01
 0.240690E+02 0.442360E+01 -.241670E+01 -.224160E+01
 0.240740E+02 0.329350E+01 -.355650E+01 -.341120E+01
 0.240790E+02 0.308340E+01 -.355640E+01 -.201090E+01
 0.240840E+02 0.216340E+01 -.356620E+01 -.148060E+01
 0.240890E+02 0.216330E+01 -.356600E+01 -.223020E+01
 0.240940E+02 0.215320E+01 -.356590E+01 -.222990E+01
 0.240990E+02 0.215310E+01 -.461570E+01 -.222960E+01
 0.241040E+02 0.226300E+01 -.471550E+01 -.222920E+01
 0.241090E+02 0.296300E+01 -.440540E+01 -.254890E+01
 0.241140E+02 0.266290E+01 -.357520E+01 -.340860E+01
 0.241190E+02 0.255280E+01 -.357510E+01 -.340830E+01
 0.241240E+02 0.214270E+01 -.358490E+01 -.243790E+01
 0.241290E+02 0.327270E+01 -.244470E+01 -.102760E+01
 0.241340E+02 0.193260E+01 -.244460E+01 -.102730E+01
 0.241390E+02 0.598490E+00 -.244440E+01 -.145690E+01
 0.241440E+02 0.488410E+00 -.244430E+01 -.221660E+01
 0.241490E+02 0.100130E+01 -.245410E+01 -.135630E+01
 0.241539E+02 0.998250E+00 -.245390E+01 -.102600E+01
 0.241589E+02 0.212220E+01 -.245380E+01 -.221560E+01
 0.241639E+02 0.212210E+01 -.246360E+01 -.221530E+01
 0.241689E+02 0.211200E+01 -.246340E+01 -.222500E+01
 0.241739E+02 0.211190E+01 -.318330E+01 -.222470E+01
 0.241789E+02 0.211180E+01 -.268310E+01 -.222430E+01
 0.241839E+02 0.210170E+01 -.360300E+01 -.105400E+01
 0.241889E+02 0.210160E+01 -.381280E+01 -.223370E+01
 0.241939E+02 0.210160E+01 -.395270E+01 -.223340E+01
 0.241989E+02 0.209150E+01 -.248250E+01 -.159300E+01
 0.242039E+02 0.209140E+01 -.249230E+01 -.190270E+01
 0.242089E+02 0.209130E+01 -.249220E+01 -.223240E+01
 0.242139E+02 0.208120E+01 -.249200E+01 -.105210E+01
 0.242189E+02 0.179110E+01 -.220190E+01 -.105180E+01
 0.242239E+02 0.948010E+00 -.136170E+01 -.105140E+01
 0.242289E+02 0.165090E+01 -.136150E+01 -.106110E+01
 0.242339E+02 0.207080E+01 -.137140E+01 -.106790E+00
 0.242389E+02 0.954730E+00 -.137120E+01 0.124530E+00
 0.242439E+02 0.225060E+01 -.233110E+01 -.870150E+00
 0.242489E+02 0.319050E+01 -.138090E+01 0.121170E+00
 0.242539E+02 0.318040E+01 -.198080E+01 -.507510E+00
 0.242589E+02 0.318030E+01 -.172060E+01 -.106920E+01
 0.242639E+02 0.318020E+01 -.240040E+01 -.106890E+01
 0.242689E+02 0.204020E+01 -.253030E+01 -.107860E+01
 0.242739E+02 0.204010E+01 -.254010E+01 -.107820E+01
 0.242789E+02 0.204000E+01 -.254000E+01 -.107790E+01
 0.242839E+02 0.133990E+01 -.183980E+01 -.107760E+01
 0.242889E+02 0.900750E+00 -.140970E+01 -.107730E+01
 0.242939E+02 0.896650E+00 -.140950E+01 -.224700E+01
 0.242989E+02 -.235450E+00 -.270360E+00 -.227670E+01
 0.243039E+02 -.238560E+00 -.274210E+00 -.227630E+01
 0.243089E+02 -.242660E+00 -.145910E+01 -.289600E+01
 0.243139E+02 -.245760E+00 -.968900E+00 -.346570E+01
 0.243189E+02 -.249870E+00 -.128870E+01 -.346540E+01
 0.243239E+02 -.138100E+01 -.142860E+01 -.354510E+01
 0.243289E+02 -.138110E+01 -.142840E+01 -.465480E+01
 0.243339E+02 -.139120E+01 -.948280E+00 -.465450E+01
 0.243389E+02 -.139130E+01 -.298130E+00 -.466410E+01
 0.243439E+02 -.139140E+01 -.300980E+00 -.466380E+01
 0.243489E+02 -.140150E+01 0.800170E+00 -.466350E+01
 0.243539E+02 -.140160E+01 0.832330E+00 -.466320E+01
 0.243589E+02 -.141170E+01 0.754780E-01 -.506290E+01
 0.243639E+02 -.141180E+01 -.145740E+01 -.525260E+01
 0.243689E+02 -.632950E+00 -.667220E+00 -.467230E+01
 0.243739E+02 -.127210E+01 0.675630E+00 -.467200E+01
 0.243789E+02 -.293170E+00 -.324920E+00 -.586170E+01
 0.243839E+02 -.296290E+00 -.587660E-01 -.586140E+01
 0.243889E+02 -.300400E+00 0.809380E+00 -.587100E+01
 0.243939E+02 -.303520E+00 0.148750E+01 -.587070E+01
 0.243989E+02 -.118260E+01 0.194370E+01 -.495040E+01
 0.244039E+02 -.144270E+01 0.194380E+01 -.469010E+01
 0.244089E+02 -.160290E+01 0.193400E+01 -.468980E+01
 0.244139E+02 -.257300E+01 0.230410E+01 -.545950E+01
 0.244189E+02 -.258310E+01 0.307430E+01 -.706920E+01
 0.244239E+02 -.335320E+01 0.228440E+01 -.706890E+01
 0.244289E+02 -.371330E+01 0.192460E+01 -.706860E+01
 0.244339E+02 -.372350E+01 0.186470E+01 -.706830E+01
 0.244389E+02 -.372360E+01 0.103490E+01 -.707800E+01
 0.244439E+02 -.372370E+01 0.191500E+01 -.707770E+01
 0.244489E+02 -.306380E+01 0.190520E+01 -.707740E+01
 0.244539E+02 -.347390E+01 0.190530E+01 -.707710E+01
 0.244589E+02 -.373410E+01 0.190550E+01 -.707680E+01
 0.244639E+02 -.358420E+01 0.190560E+01 -.810650E+01
 0.244689E+02 -.296430E+01 0.189580E+01 -.708620E+01
 0.244739E+02 -.374440E+01 0.246590E+01 -.708590E+01
 0.244789E+02 -.298460E+01 0.303600E+01 -.788560E+01
 0.244839E+02 -.261470E+01 0.303620E+01 -.725530E+01
 0.244889E+02 -.262480E+01 0.302630E+01 -.708500E+01
 0.244939E+02 -.262490E+01 0.277650E+01 -.709470E+01
 0.244989E+02 -.262510E+01 0.188660E+01 -.661440E+01
 0.245039E+02 -.262520E+01 0.188680E+01 -.521410E+01
 0.245089E+02 -.349530E+01 0.187690E+01 -.472380E+01
 0.245139E+02 -.269550E+01 0.187710E+01 -.472350E+01
 0.245189E+02 -.277560E+01 0.287720E+01 -.339320E+01
 0.245239E+02 -.376570E+01 0.187730E+01 -.199290E+01
 0.245289E+02 -.377580E+01 0.186750E+01 -.117260E+01
 0.245339E+02 -.377600E+01 0.186760E+01 -.375330E+00
 0.245389E+02 -.377610E+01 0.186780E+01 0.102500E+01
 0.245439E+02 -.490620E+01 0.186790E+01 0.120030E+01
 0.245489E+02 -.490640E+01 0.185810E+01 0.145150E+01
 0.245539E+02 -.446650E+01 0.185820E+01 0.238880E+01
 0.245589E+02 -.378670E+01 0.185830E+01 0.237910E+01
 0.245639E+02 -.378680E+01 0.185850E+01 0.237940E+01
 0.245689E+02 -.379690E+01 0.184860E+01 0.348970E+01
 0.245739E+02 -.266710E+01 0.184880E+01 0.461000E+01
 0.245789E+02 -.232720E+01 0.184890E+01 0.356030E+01
 0.245839E+02 -.154730E+01 0.129600E+01 0.356060E+01
 0.245889E+02 -.154750E+01 -.538160E-01 0.434090E+01
 0.245939E+02 -.154760E+01 -.440680E+00 0.275110E+01
 0.245989E+02 -.154780E+01 -.440540E+00 0.240140E+01
 0.246039E+02 -.155790E+01 -.450400E+00 0.355170E+01
 0.246089E+02 -.198800E+01 -.450260E+00 0.355200E+01
 0.246139E+02 -.268820E+01 -.450120E+00 0.355230E+01
 0.246189E+02 -.353830E+01 0.398010E+00 0.444260E+01
 0.246239E+02 -.381850E+01 0.174020E+01 0.473280E+01
 0.246289E+02 -.394860E+01 0.170030E+01 0.355310E+01
 0.246339E+02 -.495880E+01 0.678720E+00 0.389340E+01
 0.246389E+02 -.495890E+01 0.137560E+00 0.361370E+01
 0.246439E+02 -.495910E+01 0.277700E+00 0.235400E+01
 0.246489E+02 -.496920E+01 0.671330E+00 0.235430E+01
 0.246539E+02 -.609940E+01 0.181100E+01 0.235450E+01
 0.246589E+02 -.631950E+01 0.181110E+01 0.211480E+01
 0.246639E+02 -.722960E+01 0.180120E+01 0.717090E+00
 0.246689E+02 -.659980E+01 0.180140E+01 -.236320E-01
 0.246739E+02 -.693990E+01 0.180150E+01 0.853640E+00
 0.246789E+02 -.724010E+01 0.180160E+01 0.669210E-01
 0.246839E+02 -.712030E+01 0.168180E+01 -.278030E-01
 0.246889E+02 -.611040E+01 0.328900E+00 -.295280E-01
 0.246939E+02 -.612060E+01 -.487960E+00 -.302540E-01
 0.246989E+02 -.612070E+01 -.497830E+00 -.319800E-01
 0.247039E+02 -.612090E+01 -.143770E+01 -.337070E-01
 0.247089E+02 -.725100E+01 -.497570E+00 -.354340E-01
 0.247139E+02 -.726120E+01 -.497440E+00 -.371620E-01
 0.247189E+02 -.726130E+01 -.507300E+00 0.400710E+00
 0.247239E+02 -.664150E+01 -.507170E+00 0.114640E+01
 0.247289E+02 -.696160E+01 -.507040E+00 0.114560E+01
 0.247339E+02 -.624180E+01 -.506910E+00 0.114390E+01
 0.247389E+02 -.614200E+01 -.616780E+00 0.232920E+01
 0.247439E+02 -.614210E+01 -.165670E+01 0.232950E+01
 0.247488E+02 -.614230E+01 -.165650E+01 0.232970E+01
 0.247538E+02 -.542240E+01 -.165640E+01 0.233000E+01
 0.247588E+02 -.501260E+01 -.258630E+01 0.233030E+01
 0.247638E+02 -.614280E+01 -.279610E+01 0.352050E+01
 0.247688E+02 -.481290E+01 -.279600E+01 0.255080E+01
 0.247738E+02 -.388310E+01 -.238590E+01 0.352110E+01
 0.247788E+02 -.389320E+01 -.165580E+01 0.352130E+01
 0.247838E+02 -.389340E+01 -.165560E+01 0.352160E+01
 0.247888E+02 -.389360E+01 -.165550E+01 0.353180E+01
 0.247938E+02 -.389370E+01 -.615380E+00 0.234210E+01
 0.247988E+02 -.389390E+01 -.165530E+01 0.234240E+01
 0.248038E+02 -.287410E+01 -.635130E+00 0.234260E+01
 0.248088E+02 -.234420E+01 0.625790E+00 0.309290E+01
 0.248138E+02 -.276440E+01 0.625710E+00 0.257310E+01
 0.248188E+02 -.164460E+01 0.625640E+00 0.235340E+01
 0.248238E+02 -.163470E+01 0.176540E+01 0.214370E+01
 0.248288E+02 -.163490E+01 0.217550E+01 0.116590E+01
 0.248338E+02 -.163510E+01 0.229560E+01 0.531670E+00
 0.248388E+02 -.163530E+01 0.258570E+01 -.185780E-01
 0.248438E+02 -.163540E+01 0.290590E+01 -.173230E-01
 0.248488E+02 -.163560E+01 0.290600E+01 -.160690E-01
 0.248538E+02 -.104580E+01 0.260610E+01 -.138160E-01
 0.248588E+02 0.620060E+00 0.176620E+01 -.125640E-01
 0.248638E+02 0.619880E+00 0.176630E+01 -.113120E-01
 0.248688E+02 0.619710E+00 0.176650E+01 -.964060E+00
 0.248738E+02 0.619530E+00 0.176660E+01 -.236380E+01
 0.248788E+02 0.619360E+00 0.176670E+01 -.218360E+01
 0.248838E+02 0.100920E+01 0.176680E+01 -.160330E+01
 0.248888E+02 0.234300E+01 0.176690E+01 -.175310E+01
 0.248938E+02 0.287280E+01 0.176700E+01 -.119280E+01
 0.248988E+02 0.287260E+01 0.176720E+01 -.224260E+01
 0.249038E+02 0.287250E+01 0.705380E+00 -.237230E+01
 0.249088E+02 0.287230E+01 0.176740E+01 -.237210E+01
 0.249138E+02 0.287210E+01 0.176750E+01 -.237180E+01
 0.249188E+02 0.287190E+01 0.176760E+01 -.237160E+01
 0.249238E+02 0.287170E+01 0.176770E+01 -.237130E+01
 0.249288E+02 0.287160E+01 0.176790E+01 -.237110E+01
 0.249338E+02 0.287140E+01 0.444980E+00 -.255090E+01
 0.249388E+02 0.287120E+01 -.511910E+00 -.315060E+01
 0.249438E+02 0.287100E+01 0.762040E-01 -.236040E+01
 0.249488E+02 0.287080E+01 -.174680E+00 -.236010E+01
 0.249538E+02 0.287070E+01 -.521570E+00 -.235990E+01
 0.249588E+02 0.287050E+01 -.521460E+00 -.235970E+01
 0.249638E+02 0.287030E+01 -.521340E+00 -.235940E+01
 0.249688E+02 0.287010E+01 -.521230E+00 -.235920E+01
 0.249738E+02 0.286990E+01 -.521120E+00 -.235900E+01
 0.249788E+02 0.286970E+01 0.380990E+00 -.235870E+01
 0.249838E+02 0.177950E+01 -.480900E+00 -.234850E+01
 0.249888E+02 0.269930E+01 -.346790E+00 -.234830E+01
 0.249938E+02 0.173920E+01 0.623620E+00 -.234800E+01
 0.249988E+02 0.116100E+01 0.623630E+00 -.234780E+01
 0.250038E+02 0.609770E+00 0.141350E+01 -.234760E+01
 0.250088E+02 0.609580E+00 0.175960E+01 -.234730E+01
 0.250138E+02 0.609390E+00 0.175980E+01 -.234710E+01
 0.250188E+02 0.609200E+00 0.175990E+01 -.234690E+01
 0.250238E+02 0.107900E+01 0.176000E+01 -.135660E+01
 0.250288E+02 0.106180E+01 0.176010E+01 0.325800E-01
 0.250338E+02 0.607610E+00 0.176020E+01 0.338060E-01
 0.250388E+02 0.609420E+00 0.177030E+01 -.110600E+01
 0.250438E+02 0.933220E+00 0.177040E+01 -.975740E+00
 0.250488E+02 0.287700E+01 0.177050E+01 0.424800E-01
 0.250538E+02 0.287680E+01 0.178060E+01 -.555300E+00
 0.250588E+02 0.288660E+01 0.178070E+01 -.324080E+00
 0.250638E+02 0.288640E+01 0.277080E+01 0.541460E-01
 0.250688E+02 0.288620E+01 0.179090E+01 0.573670E-01
 0.250738E+02 0.289600E+01 0.206100E+01 0.331590E+00
 0.250788E+02 0.289580E+01 0.294110E+01 0.764810E+00
 0.250838E+02 0.290560E+01 0.227120E+01 0.680240E-01
 0.250888E+02 0.377540E+01 0.181130E+01 0.712410E-01
 0.250938E+02 0.511520E+01 0.181140E+01 0.754580E-01
 0.250988E+02 0.517500E+01 0.182150E+01 0.786730E-01
 0.251038E+02 0.517480E+01 0.182160E+01 -.291110E+00
 0.251088E+02 0.517460E+01 0.126070E+01 -.512900E+00
 0.251138E+02 0.441440E+01 0.689620E+00 0.893150E-01
 0.251188E+02 0.405420E+01 0.693920E+00 0.935280E-01
 0.251238E+02 0.514400E+01 0.698220E+00 0.128370E+01
 0.251288E+02 0.406380E+01 0.954120E+00 0.128700E+01
 0.251338E+02 0.361360E+01 0.185220E+01 0.129020E+01
 0.251388E+02 0.294340E+01 0.185230E+01 0.129440E+01
 0.251438E+02 0.208320E+01 0.985410E+00 0.391580E+00
 0.251488E+02 0.182300E+01 -.357500E+00 0.114790E+00
 0.251538E+02 0.700780E+00 -.417400E+00 -.122100E+01
 0.251588E+02 0.704570E+00 -.623080E-01 -.189080E+01
 0.251638E+02 0.708360E+00 0.128980E+01 -.164060E+01
 0.251688E+02 -.428460E-01 0.111390E+01 -.304040E+01
 0.251738E+02 0.547940E+00 -.229030E+00 -.444020E+01
 0.251788E+02 0.720730E+00 0.745670E+00 -.461000E+01
 0.251838E+02 0.724520E+00 0.750060E+00 -.485980E+01
 0.251888E+02 0.728310E+00 0.305250E+00 -.578960E+01
 0.251938E+02 0.732100E+00 0.273340E+00 -.578940E+01
 0.251988E+02 0.735880E+00 0.763430E+00 -.577920E+01
 0.252038E+02 -.317330E+00 -.301470E+00 -.577900E+01
 0.252088E+02 0.744460E+00 -.234380E+00 -.577880E+01
 0.252138E+02 0.748240E+00 0.111770E+01 -.576860E+01
 0.252188E+02 -.331970E+00 0.192380E+01 -.576840E+01
 0.252238E+02 -.150020E+01 0.415880E+00 -.576820E+01
 0.252288E+02 -.546410E+00 -.356030E+00 -.475800E+01
 0.252338E+02 -.364620E+00 -.345940E+00 -.578780E+01
 0.252388E+02 -.129840E+00 -.575850E+00 -.693760E+01
 0.252438E+02 0.771940E+00 -.103580E+01 -.693740E+01
 0.252488E+02 0.775720E+00 -.162570E+01 -.693720E+01
 0.252538E+02 0.779500E+00 -.261560E+01 -.781710E+01
 0.252588E+02 0.783280E+00 -.260550E+01 -.811690E+01
 0.252638E+02 0.788060E+00 -.260540E+01 -.678670E+01
 0.252688E+02 0.791840E+00 -.259530E+01 -.607650E+01
 0.252738E+02 0.795620E+00 -.259530E+01 -.635630E+01
 0.252788E+02 0.799400E+00 -.259520E+01 -.572610E+01
 0.252838E+02 0.803180E+00 -.258510E+01 -.572590E+01
 0.252888E+02 0.806950E+00 -.258500E+01 -.571580E+01
 0.252938E+02 0.811730E+00 -.235490E+01 -.571560E+01
 0.252988E+02 0.815510E+00 -.143480E+01 -.526540E+01
 0.253038E+02 0.819280E+00 -.206480E+01 -.518520E+01
 0.253088E+02 0.823060E+00 -.256470E+01 -.570500E+01
 0.253138E+02 0.186580E+01 -.256460E+01 -.570490E+01
 0.253188E+02 0.830600E+00 -.255450E+01 -.569470E+01
 0.253238E+02 0.835380E+00 -.255440E+01 -.569450E+01
 0.253288E+02 0.839150E+00 -.254440E+01 -.458430E+01
 0.253338E+02 0.843920E+00 -.254430E+01 -.331410E+01
 0.253388E+02 0.849690E+00 -.253420E+01 -.330400E+01
 0.253438E+02 0.855460E+00 -.252410E+01 -.211380E+01
 0.253487E+02 0.861230E+00 -.159410E+01 -.211360E+01
 0.253537E+02 0.868000E+00 -.251400E+01 -.211350E+01
 0.253587E+02 0.873770E+00 -.251390E+01 -.210330E+01
 0.253637E+02 0.880540E+00 -.250380E+01 -.123310E+01
 0.253687E+02 0.886310E+00 -.249380E+01 -.912950E+00
 0.253737E+02 0.893080E+00 -.249370E+01 -.902780E+00
 0.253787E+02 0.898850E+00 -.217360E+01 -.902610E+00
 0.253837E+02 0.904610E+00 -.133350E+01 -.354450E+00
 0.253887E+02 0.911380E+00 -.205350E+01 0.105070E+01
 0.253937E+02 0.917150E+00 -.246340E+01 0.514140E+00
 0.253987E+02 0.923910E+00 -.245330E+01 0.303050E+00
 0.254037E+02 0.929680E+00 -.151330E+01 0.307210E+00
 0.254087E+02 0.935440E+00 -.244320E+01 0.741370E+00
 0.254137E+02 0.942200E+00 -.244310E+01 0.150250E+01
 0.254187E+02 0.130470E+00 -.243310E+01 0.236870E+01
 0.254237E+02 -.174270E+00 -.242300E+01 0.376880E+01
 0.254287E+02 0.960490E+00 -.242290E+01 0.171900E+01
 0.254337E+02 0.967250E+00 -.241280E+01 0.388920E+01
 0.254387E+02 0.973010E+00 -.240280E+01 0.389930E+01
 0.254437E+02 0.168980E+01 -.168270E+01 0.389950E+01
 0.254487E+02 0.210950E+01 -.217270E+01 0.390960E+01
 0.254537E+02 0.211930E+01 -.238260E+01 0.626980E+01
 0.254587E+02 0.231910E+01 -.238250E+01 0.628990E+01
 0.254637E+02 0.325880E+01 -.197250E+01 0.629010E+01
 0.254687E+02 0.326860E+01 -.183240E+01 0.630020E+01
 0.254737E+02 0.326830E+01 -.236230E+01 0.630040E+01
 0.254787E+02 0.327810E+01 -.235230E+01 0.630050E+01
 0.254837E+02 0.328780E+01 -.234220E+01 0.649070E+01
 0.254887E+02 0.328760E+01 -.204210E+01 0.869080E+01
 0.254937E+02 0.329740E+01 -.119210E+01 0.817100E+01
 0.254987E+02 0.330710E+01 -.472030E+00 0.825110E+01
 0.255037E+02 0.330690E+01 -.389680E-01 0.870130E+01
 0.255087E+02 0.331660E+01 -.319100E-01 0.870140E+01
 0.255137E+02 0.332640E+01 -.258510E-01 0.772150E+01
 0.255187E+02 0.332610E+01 -.187940E-01 0.871170E+01
 0.255237E+02 0.333590E+01 -.121170E+01 0.872180E+01
 0.255287E+02 0.334560E+01 -.229170E+01 0.788200E+01
 0.255337E+02 0.334540E+01 -.228160E+01 0.754210E+01
 0.255387E+02 0.335510E+01 -.113160E+01 0.754220E+01
 0.255437E+02 0.335490E+01 -.113150E+01 0.725240E+01
 0.255487E+02 0.336460E+01 -.112150E+01 0.688250E+01
 0.255537E+02 0.337440E+01 -.181140E+01 0.682260E+01
 0.255587E+02 0.337410E+01 -.225140E+01 0.637280E+01
 0.255637E+02 0.338390E+01 -.224130E+01 0.638290E+01
 0.255687E+02 0.339360E+01 -.109120E+01 0.638300E+01
 0.255737E+02 0.339340E+01 -.701200E+00 0.638320E+01
 0.255787E+02 0.340310E+01 -.531150E+00 0.515330E+01
 0.255837E+02 0.341290E+01 -.107110E+01 0.485340E+01
 0.255887E+02 0.341260E+01 -.207100E+01 0.416350E+01
 0.255937E+02 0.342240E+01 -.220100E+01 0.395370E+01
 0.255987E+02 0.343210E+01 -.220090E+01 0.313380E+01
 0.256037E+02 0.343180E+01 -.219090E+01 0.404390E+01
 0.256087E+02 0.344160E+01 -.218090E+01 0.332400E+01
 0.256137E+02 0.344130E+01 -.218080E+01 0.286420E+01
 0.256187E+02 0.236110E+01 -.217080E+01 0.401430E+01
 0.256237E+02 0.120080E+01 -.216070E+01 0.168440E+01
 0.256287E+02 0.121060E+01 -.216070E+01 0.168450E+01
 0.256337E+02 0.121030E+01 -.215060E+01 0.169460E+01
 0.256387E+02 0.122000E+01 -.136060E+01 0.169480E+01
 0.256437E+02 0.121980E+01 -.100050E+01 0.170490E+01
 0.256487E+02 0.115950E+01 -.100050E+01 0.170500E+01
 0.256537E+02 -.166730E+00 -.126050E+01 0.170510E+01
 0.256587E+02 -.102100E+01 -.213040E+01 0.171520E+01
 0.256637E+02 -.102130E+01 -.213040E+01 0.171530E+01
 0.256687E+02 -.137520E+00 -.123030E+01 0.171540E+01
 0.256737E+02 -.971780E+00 -.980290E+00 0.172550E+01
 0.256787E+02 -.101200E+01 -.970250E+00 0.155560E+01
 0.256837E+02 -.100230E+01 -.600210E+00 0.927760E+00
 0.256887E+02 -.100260E+01 0.752520E+00 0.233590E+01
 0.256937E+02 -.992830E+00 0.541860E+00 0.292600E+01
 0.256987E+02 -.993090E+00 0.186900E+00 0.292610E+01
 0.257037E+02 -.104340E+01 0.133190E+01 0.417620E+01
 0.257087E+02 -.237360E+01 0.133600E+01 0.531630E+01
 0.257137E+02 -.277390E+01 0.134100E+01 0.580640E+01
 0.257187E+02 -.210420E+01 0.202000E+01 0.650650E+01
 0.257237E+02 -.297440E+01 0.249010E+01 0.650660E+01
 0.257287E+02 -.322470E+01 0.249010E+01 0.651670E+01
 0.257337E+02 -.209500E+01 0.250010E+01 0.548680E+01
 0.257387E+02 -.208520E+01 0.286020E+01 0.652690E+01
 0.257437E+02 -.208550E+01 0.308020E+01 0.652700E+01
 0.257487E+02 -.131580E+01 0.251020E+01 0.652710E+01
 0.257537E+02 -.946030E+00 0.252030E+01 0.653720E+01
 0.257587E+02 -.946300E+00 0.248030E+01 0.653720E+01
 0.257637E+02 -.691570E+00 0.138430E+01 0.653730E+01
 0.257687E+02 0.192460E+00 0.138930E+01 0.654740E+01
 0.257737E+02 0.196490E+00 0.139340E+01 0.654750E+01
 0.257787E+02 0.200520E+00 0.139840E+01 0.655760E+01
 0.257837E+02 0.204550E+00 0.140240E+01 0.655770E+01
 0.257887E+02 0.208570E+00 0.140650E+01 0.655780E+01
 0.257937E+02 0.212700E+00 0.141150E+01 0.692790E+01
 0.257987E+02 0.767530E+00 0.141550E+01 0.775790E+01
 0.258037E+02 0.135130E+01 0.141950E+01 0.696800E+01
 0.258087E+02 0.135100E+01 0.142450E+01 0.657810E+01
 0.258137E+02 0.139070E+01 0.139360E+01 0.657820E+01
 0.258187E+02 0.249040E+01 0.291590E+00 0.683830E+01
 0.258237E+02 0.249020E+01 -.152390E+00 0.730840E+01
 0.258287E+02 0.249990E+01 -.839370E+00 0.658840E+01
 0.258337E+02 0.335960E+01 0.266530E-01 0.659850E+01
 0.258387E+02 0.468930E+01 0.309670E+00 0.659860E+01
 0.258437E+02 0.462910E+01 0.313690E+00 0.660870E+01
 0.258487E+02 0.397880E+01 0.318710E+00 0.660870E+01
 0.258537E+02 0.422850E+01 0.322730E+00 0.603880E+01
 0.258587E+02 0.364820E+01 0.326740E+00 0.542890E+01
 0.258637E+02 0.365790E+01 -.629240E+00 0.443890E+01
 0.258687E+02 0.478770E+01 -.779230E+00 0.424900E+01
 0.258737E+02 0.478740E+01 0.339790E+00 0.425910E+01
 0.258787E+02 0.479710E+01 0.344800E+00 0.425910E+01
 0.258837E+02 0.479680E+01 0.348820E+00 0.425920E+01
 0.258887E+02 0.564650E+01 0.353830E+00 0.426930E+01
 0.258937E+02 0.593630E+01 0.357840E+00 0.316930E+01
 0.258987E+02 0.493600E+01 0.361850E+00 0.189940E+01
 0.259037E+02 0.561570E+01 0.366860E+00 0.190950E+01
 0.259087E+02 0.481540E+01 0.370870E+00 0.190950E+01
 0.259137E+02 0.408510E+01 -.369120E+00 0.113860E+01
 0.259187E+02 0.369480E+01 -.759110E+00 -.258350E+00
 0.259237E+02 0.368460E+01 0.383900E+00 0.735700E+00
